onset	duration	person	FG	kind	prosody	sentence_grammar	text	commentary
693.741	3.44	LT. DAN	1	speech	regular	HS;NS	Ich hab mich nie dafür bedankt, dass du mir das Leben gerettet hast.	
701.101	1.4	ERZAEHLER	1	speech	regular	HS	Forrest schaut ihn ruhig an.	
702.861	1.52	ERZAEHLER	1	speech	regular	HS	Dan hievt sich auf die Reling.	
705.101	0.6	LT. DAN	1	non	regular	none	mhm	
707.181	1.08	ERZAEHLER	1	speech	regular;addendum	HS	Lächelt Forrest zu.	
708.421	0.68	ERZAEHLER	1	speech	regular;addendum	HS	Dreht sich um.	
709.341	0.84	ERZAEHLER	1	speech	regular;addendum	HS	Und stößt sich ab.	
710.221	0.28	LT. DAN	1	non	regular	none	erghh	
713.821	4.4	ERZAEHLER	1	speech	regular	AND;NS	Forrest tritt näher an die Reling und sieht, wie Dan lächelnd auf dem Rücken davon krault.	
721.421	1.8	FORREST (V.O.)	1	speech	regular	HS	Er hat es nie so direkt gesagt...	
724.741	2.88	FORREST (V.O.)	1	speech	regular	HS;NS	...aber ich glaube, er hatte mit Gott seinen Frieden gemacht.	###aber###
727.941	0.76	ERZAEHLER	1	speech	regular	HS	Ein Bus hält.	
735.421	2.4	FORREST	1	speech	asking	HS;NS	Hatten sie nicht vorhin gesagt, Sie warten auf den siebener Bus?	indirekte Rede
737.781	1.64	ELDERLY WOMAN	1	speech	regular	HS	Da kommt schon bald der nächste.	
739.461	0.92	ELDERLY WOMAN	1	speech	regular	none	Ganz sicher	
744.021	13.28	FORREST	1	speech	regular	complex	Naja, und weil ich ein Football Star war und ein Kriegsheld und eine nationale Berühmtheit und ein Shrimpkutterkapitän und einen Collegeabschluss hatte beschlossen die Stadtväter von Greenbow Alabama etwas nettes, Sie gaben mir einen sehr schönen Job.	
757.341	0.64	ERZAEHLER	1	speech	regular	none	Rasenmähen	
757.021	4.36	FORREST (V.O.)	1	speech	regular	HS;NS	Deswegen fuhr ich nicht zurück, um mit Lt. Dan zu arbeiten.	
757.981	66.04	OST	1	song	instrumental			
761.621	2.84	FORREST (V.O.)	1	speech	regular	HS	Er hat sich trotzdem weiter um mein Bubba Gump Geld gekümmert.	
765.021	1.32	FORREST (V.O.)	1	speech	regular	HS	Er hat es für mich angelegt.	
766.381	0.76	ERZAEHLER	1	speech	regular	none	'Apple'-Aktien	
767.141	1.76	FORREST (V.O.)	1	speech	regular;addendum	none	In irgendeiner Sache mit Obst	
769.221	1.56	FORREST (V.O.)	1	speech	regular	AND	Er hat mich dann angerufen und gesagt:	
770.821	1.84	FORREST (V.O.)	1	speech	regular	HS	Um Geld müssen wir uns nie mehr sorgen machen.	direkte Rede
772.701	0.76	FORREST	1	speech	regular	HS	Da sagte ich:	
774.501	0.76	FORREST	1	speech	regular	HS	Das ist gut.	direkte Rede
775.821	1.12	FORREST	1	speech	regular	none	Eine Sorge weniger	direkte Rede
778.821	0.68	ERZAEHLER	1	speech	regular	none	In der Kirche	
779.701	1.08	FORREST (V.O.)	1	speech	regular	HS	Mama hatte gesagt:	
780.821	2.08	FORREST (V.O.)	1	speech	regular	HS	Jeder Mensch braucht nur ein bestimmtes Vermögen.	direkte Rede
782.941	2.52	FORREST (V.O.)	1	speech	regular	none;NS;HS	Alles, was darüber hinausgeht, ist Angeberei.	
785.621	1.28	REVEREND	1	speech	exclamation	imperative	Lobet den Herren!	
786.941	4.12	FORREST (V.O.)	1	speech	regular;addendum	HS	Deshalb hab' ich der Four Square Gospel Church eine ganze Menge Geld geschenkt.	
791.101	1.12	ERZAEHLER	1	speech	regular	HS	Die Kirche wird renoviert.	
793.181	4.04	FORREST (V.O.)	1	speech	regular	HS	Und eine ganze Menge habe ich auch dem Bayou La Batre Seemannskrankenhaus geschenkt.	
796.701	2.2	CROWD AT HOSPITAL	0	non	regular	none	cheering	###im hörspiel halb verdeckt###
797.381	2.12	ERZAEHLER	1	speech	regular	HS	Das 'Gump Medical Center' wird eingeweiht.	
799.741	3.68	FORREST (V.O.)	1	speech	regular	###	Und auch wenn Bubba tot war und Lt. Dan gesagt hat, ich wäre verrückt...	
804.261	2.52	FORREST (V.O.)	1	speech	regular	###	...habe ich Bubbas Mama Bubbas Anteil gegeben.	
806.781	2.6	ERZAEHLER	1	speech	regular	AND	Bubbas Mutter starrt auf einen Scheck und fällt in Ohnmacht.	
810.661	1.08	FORREST	1	speech	asking	question	Und soll ich ihnen was sagen?	
811.901	1.48	ERZAEHLER	1	speech	regular	HS	Eine weiße Köchin bedient sie.	
813.381	3.04	FORREST (V.O.)	1	speech	regular	HS	Von da an musste sie nie wieder in anderer Leute Küche arbeiten.	
816.501	1.36	MRS. BLUE	1	speech	exclamation	none;HS	Meine Güte, riecht das gut.	#trennen?#
817.901	0.96	ERZAEHLER	1	speech	regular	HS	Er sitzt auf dem Mäher.	
818.981	2.2	FORREST (V.O.)	1	speech	regular	NS	Und weil ich ein Zich-Millionär war...	
821.421	1.84	FORREST (V.O.)	1	speech	regular;addendum	NS	...und weil ich so viel Spaß daran hatte,...	
823.461	2.4	FORREST (V.O.)	1	speech	regular;addendum	HS	...mähte ich den Rasen für umsonst.	
825.981	1.52	ERZAEHLER	1	speech	regular	HS	Er kommt im Pyjama auf den Balkon.	
828.661	0.8	FORREST (V.O.)	1	speech	regular	incomplete	Aber nachts...	
829.901	3.16	FORREST (V.O.)	1	speech	regular;addendum	NS	...wenn es gar nichts zu tun gab und wenn das Haus ganz leer war,...	
833.101	147.48	OST	1	song	instrumental			
834.741	1.64	FORREST (V.O.)	1	speech	regular;addendum	HS	...dann dachte ich immer an Jenny.	
837.261	2.52	ERZAEHLER	1	speech	regular	HS	Er sieht Jenny im weißen Kleid über den Rasen kommen.	
844.941	1.04	ERZAEHLER	1	speech	regular	HS	Sie wird durchsichtig	
846.421	0.72	ERZAEHLER	1	speech	regular	HS	und verschwindet.	
849.661	1.6	ERZAEHLER	1	speech	regular	HS	Bedrückt dreht sich Forrest weg.	
854.621	1.28	ERZAEHLER	1	speech	regular	HS	Er schlurft zur Tür.	
859.781	1.76	ERZAEHLER	1	speech	regular;addendum	HS	... und geht zögernd zurück ins Haus.	
